"Lake.Name","Counted.By","Date.Sampled","Host.Species","Parasite","Egg.Number","julian"
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","2",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","1",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","2",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","1",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","1",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Uninfected","0",227
"Mill","KDM","2022-08-15","Parvula","Past","0",227
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","3",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","1",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","2",241
"Mill","LSD","2022-08-29","Dentifera","Uninfected","0",241
"Mill","LSD","2022-08-29","Dentifera","MicG","2",241
"Mill","LSD","2022-08-29","Dentifera","MicG","0",241
"Mill","LSD","2022-08-29","Dentifera","MicG","1",241
"Mill","LSD","2022-08-29","Dentifera","MicG","0",241
"Mill","LSD","2022-08-29","Dentifera","MicG","1",241
"Mill","LSD","2022-08-29","Dentifera","MicG","1",241
"Mill","LSD","2022-08-29","Dentifera","MicG","2",241
"Mill","LSD","2022-08-29","Dentifera","MicG","1",241
"Mill","LSD","2022-08-29","Dentifera","MicG","3",241
"Mill","LSD","2022-08-29","Dentifera","MicG","2",241
"Mill","LSD","2022-08-29","Dentifera","MicG","0",241
"Mill","LSD","2022-08-29","Dentifera","MicG","2",241
"Mill","LSD","2022-08-29","Dentifera","MicG","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","3",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","2",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","4",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","2",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","1",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Uninfected","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Retrocurva","Past","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","1",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","1",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","1",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","2",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","1",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","2",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","1",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","0",241
"Mill","LSD","2022-08-29","Cerio","Uninfected","1",241
"Mill","LSD","2022-08-29","Cerio","Brood","0",241
"Mill","LSD","2022-08-29","Cerio","Brood","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","1",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","2",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","1",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","1",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","0",241
"Mill","LSD","2022-08-29","Parvula","Uninfected","1",241
"Mill","LSD","2022-08-29","Parvula","Past","0",241
"Mill","LSD","2022-08-29","Parvula","Past","2",241
"Mill","LSD","2022-08-29","Parvula","Past","0",241
"Mill","LSD","2022-08-29","Parvula","Past","0",241
"Mill","LSD","2022-08-29","Parvula","Past","0",241
"Mill","LSD","2022-08-29","Parvula","Past","0",241
"Mill","LSD","2022-09-12","Dentifera","Uninfected","1",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","3",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","3",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","4",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","3",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","1",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","1",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","1",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","0",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","Uninfected","2",255
"Mill","LSD","2022-09-12","Dentifera","MicG","0",255
"Mill","LSD","2022-09-12","Dentifera","MicG","3",255
"Mill","LSD","2022-09-12","Dentifera","MicG","0",255
"Mill","LSD","2022-09-12","Dentifera","MicG","1",255
"Mill","LSD","2022-09-12","Dentifera","MicG","0",255
"Mill","LSD","2022-09-12","Dentifera","MicG","4",255
"Mill","LSD","2022-09-12","Dentifera","MicG","2",255
"Mill","LSD","2022-09-12","Dentifera","MicG","0",255
"Mill","LSD","2022-09-12","Dentifera","MicG","1",255
"Mill","LSD","2022-09-12","Dentifera","MicG","3",255
"Mill","LSD","2022-09-12","Dentifera","MicG","3",255
"Mill","LSD","2022-09-12","Dentifera","MicG","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","1",255
"Mill","LSD","2022-09-12","Dentifera","Coke","0",255
"Mill","LSD","2022-09-12","Dentifera","Coke","4",255
"Mill","LSD","2022-09-12","Dentifera","Coke","4",255
"Mill","LSD","2022-09-12","Dentifera","Coke","1",255
"Mill","LSD","2022-09-12","Dentifera","Coke","3",255
"Mill","LSD","2022-09-12","Dentifera","Coke","3",255
"Mill","LSD","2022-09-12","Dentifera","Coke","3",255
"Mill","LSD","2022-09-12","Dentifera","Coke","0",255
"Mill","LSD","2022-09-12","Dentifera","Coke","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","4",255
"Mill","LSD","2022-09-12","Dentifera","Coke","1",255
"Mill","LSD","2022-09-12","Dentifera","Coke","4",255
"Mill","LSD","2022-09-12","Dentifera","Coke","3",255
"Mill","LSD","2022-09-12","Dentifera","Coke","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","4",255
"Mill","LSD","2022-09-12","Dentifera","Coke","2",255
"Mill","LSD","2022-09-12","Dentifera","Coke","0",255
"Mill","LSD","2022-09-12","Dentifera","Coke","0",255
"Mill","LSD","2022-09-12","Dentifera","Coke","0",255
"Mill","LSD","2022-09-12","Dentifera","Coke","1",255
"Mill","LSD","2022-09-12","Dentifera","Coke","3",255
"Mill","LSD","2022-09-12","Dentifera","Coke","1",255
"Mill","LSD","2022-09-12","Dentifera","Coke","1",255
"Mill","LSD","2022-09-12","Dentifera","Past","0",255
"Mill","LSD","2022-09-12","Dentifera","Past","2",255
"Mill","LSD","2022-09-12","Dentifera","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","1",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","2",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","2",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","4",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","2",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","2",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","0",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","2",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","4",255
"Mill","LSD","2022-09-12","Retrocurva","Uninfected","3",255
"Mill","LSD","2022-09-12","Retrocurva","Past","1",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","Past","0",255
"Mill","LSD","2022-09-12","Retrocurva","MicG","3",255
"Mill","LSD","2022-09-12","Retrocurva","MicG","3",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","1",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","0",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","1",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","1",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","0",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","1",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","0",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","0",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","0",255
"Mill","LSD","2022-09-12","Cerio","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","2",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","2",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","1",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","1",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","1",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","1",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","1",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","2",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","1",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","0",255
"Mill","LSD","2022-09-12","Parvula","Uninfected","3",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Past","0",255
"Mill","LSD","2022-09-12","Parvula","Coke","1",255
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","0",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","0",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","0",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","3",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","3",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","2",269
"Mill","KJM","2022-09-26","Dentifera","Uninfected","1",269
"Mill","KJM","2022-09-26","Dentifera","Coke","0",269
"Mill","KJM","2022-09-26","Dentifera","Coke","4",269
"Mill","KJM","2022-09-26","Dentifera","Coke","4",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","1",269
"Mill","KJM","2022-09-26","Dentifera","Coke","3",269
"Mill","KJM","2022-09-26","Dentifera","Coke","1",269
"Mill","KJM","2022-09-26","Dentifera","Coke","1",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","1",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","3",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","Coke","3",269
"Mill","KJM","2022-09-26","Dentifera","Coke","1",269
"Mill","KJM","2022-09-26","Dentifera","Coke","2",269
"Mill","KJM","2022-09-26","Dentifera","MicG","1",269
"Mill","KJM","2022-09-26","Dentifera","MicG","2",269
"Mill","KJM","2022-09-26","Dentifera","MicG","1",269
"Mill","KJM","2022-09-26","Dentifera","MicG","2",269
"Mill","KJM","2022-09-26","Dentifera","MicG","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","3",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","3",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","0",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","1",269
"Mill","KJM","2022-09-26","Retrocurva","Uninfected","2",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Past","0",269
"Mill","KJM","2022-09-26","Retrocurva","Spiro","0",269
"Mill","KJM","2022-09-26","Retrocurva","Coke","0",269
"Mill","KJM","2022-09-26","Retrocurva","MicG","2",269
"Mill","KJM","2022-09-26","Parvula","Uninfected","0",269
"Mill","KJM","2022-09-26","Parvula","Uninfected","0",269
"Mill","KJM","2022-09-26","Parvula","Past","0",269
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","1",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","2",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","1",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","1",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","4",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","2",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","1",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","2",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","3",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","1",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","2",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","2",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","0",283
"Mill","SKC","2022-10-10","Dentifera","Uninfected","1",283
