"Lake.Name","Counted.By","Date.Sampled","Host.Species","Parasite","Egg.Number","julian","Lat","Long"
"North","SKC","2022-08-17","Dentifera","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","Coke",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Retrocurva","Coke",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",3,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Cerio","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dubia","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dubia","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Pulicaria","Uninfected",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",1,229,42.393056,-84.006389
"North","SKC","2022-08-22","Dentifera","MicG",1,234,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",2,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",1,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",0,229,42.393056,-84.006389
"North","SKC","2022-08-17","Dentifera","MicG",1,229,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",5,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",5,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",5,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Brood",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Brood",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Brood",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Brood",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","Coke",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","MicG",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Dentifera","MicG",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Retrocurva","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Ambigua","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Cerio","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",4,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Pulicaria","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",1,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",2,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Uninfected",3,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Brood",0,243,42.393056,-84.006389
"North","KDM","2022-08-31","Parvula","Brood",1,243,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",2,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",2,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Uninfected",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",2,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",2,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",2,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",2,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","Coke",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","MicG",0,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","MicG",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","MicG",1,257,42.393056,-84.006389
"North","KJM","2022-09-14","Dentifera","MicG",0,257,42.393056,-84.006389
